cod,bairro,pop,renda_total,renda_pc,pct_negra,pct_branca
431490205000628,Menino-Deus,604.0,1289261.0,2134.5380794701987,6.95364238410596,92.54966887417218
431490205000629,Menino-Deus,633.0,1126822.0,1780.1295418641391,18.325434439178515,80.41074249605056
431490205000630,Menino-Deus,378.0,1119475.0,2961.574074074074,5.291005291005291,94.44444444444444
431490205000631,Menino-Deus,616.0,912756.0,1481.7467532467533,13.474025974025974,86.36363636363636
431490205000632,Menino-Deus,379.0,553695.0,1460.9366754617415,11.345646437994723,88.39050131926122
431490205000633,Menino-Deus,456.0,1031158.0,2261.311403508772,8.333333333333332,91.66666666666666
431490205000634,Menino-Deus,496.0,1603553.0,3232.969758064516,2.0161290322580645,97.78225806451613
431490205000635,Menino-Deus,450.0,957946.0,2128.768888888889,7.555555555555555,91.55555555555556
431490205000636,Menino-Deus,381.0,750937.0,1970.9632545931759,8.923884514435695,90.02624671916011
431490205000637,Menino-Deus,269.0,610694.0,2270.2379182156133,5.5762081784386615,94.05204460966543
431490205000638,Menino-Deus,340.0,671644.0,1975.4235294117648,12.352941176470589,87.3529411764706
431490205000639,Menino-Deus,432.0,1230073.0,2847.391203703704,14.351851851851851,84.02777777777779
431490205000640,Menino-Deus,529.0,1302510.0,2462.211720226843,8.506616257088846,90.92627599243856
431490205000641,Menino-Deus,477.0,1762525.0,3695.020964360587,2.0964360587002098,97.9035639412998
431490205000642,Menino-Deus,402.0,2015711.0,5014.206467661692,6.218905472636816,93.03482587064677
431490205000643,Menino-Deus,545.0,1183918.0,2172.326605504587,10.275229357798166,89.35779816513761
431490205000644,Menino-Deus,593.0,1676372.0,2826.9342327150084,5.227655986509275,93.42327150084317
431490205000645,Menino-Deus,662.0,1521881.0,2298.913897280967,4.833836858006042,94.7129909365559
431490205000646,Menino-Deus,436.0,1378157.0,3160.9105504587155,3.4403669724770642,96.55963302752293
431490205000647,Menino-Deus,545.0,1636115.0,3002.045871559633,9.174311926605505,90.82568807339449
431490205000648,Menino-Deus,588.0,1294029.0,2200.7295918367345,8.16326530612245,90.98639455782312
431490205000649,Menino-Deus,752.0,1946674.0,2588.6622340425533,5.1861702127659575,94.81382978723404
